date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:13:51	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-868%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/fonts/slick.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/slick-theme.css)
12:13:51	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:51%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_fcfdfd_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:52	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:51%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_gloss-wave_55_5c9ccc_500x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:52	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:52%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_85_dfeffc_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:52	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:52%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_75_d0e5f5_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:53	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:52%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_inset-hard_100_f5f8f9_1x100.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:53	1514718/1514718	---M--	200	added ('OK')	image/svg+xml	etag:%2261fd2c82-171cde%22	https://new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/fonts/fa-solid-900.svg	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/font-awesome.css)
12:13:53	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:53%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:54	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:53%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_469bdd_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
12:13:54	162/162	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Jan%202023%2010:13:54%20GMT	https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	C:/My%20Web%20Sites/etrade/new.axilthemes.com/demo/template/etrade/assets/css/vendor/images/ui-icons_d8e7f3_256x240.png	(from https://new.axilthemes.com/demo/template/etrade/assets/css/vendor/jquery-ui.min.css)
